Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,_source_batch,_source_file,engagement_score,crawl_source_file,crawl_batch
instagram,comment,18113154358810186,Alhamdulilah,,https://www.instagram.com/p/DZtDf6GzYIv/,3921806237344039471,neutral,2026-06-17 23:01:44+00:00,0,0,0,0,0.5,0,,,neutral,0.5855658650398254,english,Mixed/Urban,love,0.1287118196487426,0.05206735804677,0.1468328684568405,0.04929194226861,0.4174944460391998,0.0374664366245269,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,17886252087412107,Kuburkan ph di n9...👏👏👏,,https://www.instagram.com/p/DZcJbd2RP25/,3917047245798964665,positive,2026-06-18 08:39:41+00:00,0,0,0,0,0.945185250043869,0,,,positive,0.8172841668128967,english,Mixed/Urban,love,0.0557016730308532,0.037859458476305,0.1105780825018882,0.0298595037311315,0.6120017170906067,0.039148848503828,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,post,3920067215403604292,"𝐇𝐚𝐭𝐢 𝐘𝐚𝐧𝐠 𝐇𝐢𝐝𝐮𝐩 𝐃𝐞𝐧𝐠𝐚𝐧 𝐙𝐢𝐤𝐫𝐮𝐥𝐥𝐚𝐡

Ada ketenangan yang sukar digambarkan apabila ribuan jemaah berhimpun bersama-sama melafazkan zikir dan memuji kebesaran Allah SWT.

Alhamdulillah, saya kongsikan sedikit momen ketika menghadiri Majlis Zikir Peringatan Haul Asmaul Husna 2026 di Johor Bahru.

Moga setiap zikir yang dilafazkan, setiap doa yang dipanjatkan dan setiap langkah yang diatur menuju majlis ilmu seperti ini menjadi asbab turunnya rahmat, keberkatan serta kesejahteraan buat kita semua.

#AsmaulHusna
#MajlisZikir
#IslamMenyatukanUmmah
#RahmahHikmahUkhuwah",https://www.instagram.com/p/DZm4FztyVlE/,,,positive,2026-06-15 13:00:17+00:00,1138,0,21,0,0.9994032442569732,1159,,,positive,0.9980108141899108,malay,Malay/Bumiputera,love,0.0504947565495967,0.1283998489379882,0.2743780314922333,0.0779287964105606,0.3339080214500427,0.0509548410773277,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18091144349040911,❤️❤️❤️,,https://www.instagram.com/p/DZm4FztyVlE/,3920067215403604292,positive,2026-06-16 10:12:40+00:00,0,0,0,0,0.8714138269424438,0,,,positive,0.5713794231414795,multilingual,Unknown,love,0.1268708258867263,0.096756637096405,0.0908198803663253,0.0771423950791359,0.3650189638137817,0.0791163817048072,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18213560404326472,Seronok tengok umat Islam berkumpul macam ni.,,https://www.instagram.com/p/DZm4FztyVlE/,3920067215403604292,neutral,2026-06-16 05:58:54+00:00,0,0,0,0,0.5,0,,,neutral,0.8029373288154602,english,Mixed/Urban,love,0.0183515157550573,0.0178343933075666,0.0615162923932075,0.0262342691421508,0.3464393615722656,0.2074245810508728,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18098378744181944,Semoga Allah limpahkan rahmat buat semua.,,https://www.instagram.com/p/DZm4FztyVlE/,3920067215403604292,neutral,2026-06-16 05:53:53+00:00,0,0,0,0,0.5,0,,,neutral,0.7893794775009155,english,Mixed/Urban,happy,0.0604135990142822,0.0684967413544654,0.4016732573509216,0.0384487695991992,0.3382977545261383,0.0273167490959167,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18380174770206217,"Ramai-ramai berzikir, memang rasa damai.",,https://www.instagram.com/p/DZm4FztyVlE/,3920067215403604292,negative,2026-06-16 05:47:06+00:00,0,0,0,0,0.077028340101242,0,,,negative,0.7432388663291931,multilingual,Unknown,happy,0.0277930330485105,0.0358678884804248,0.7924614548683167,0.0131362900137901,0.1034882366657257,0.0153714129701256,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18084857885395724,Moga majlis begini terus mendapat keberkatan.,,https://www.instagram.com/p/DZm4FztyVlE/,3920067215403604292,positive,2026-06-16 05:41:45+00:00,0,0,0,0,0.9641479671001434,0,,,positive,0.8804932236671448,multilingual,Unknown,happy,0.0244037136435508,0.1518876254558563,0.736451268196106,0.0090500209480524,0.0312700048089027,0.026610642671585,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18118298368748266,"Alhamdulillah, tenang tengok suasana macam ni.",,https://www.instagram.com/p/DZm4FztyVlE/,3920067215403604292,positive,2026-06-16 05:36:48+00:00,0,0,0,0,0.901813268661499,0,,,positive,0.6727108955383301,english,Mixed/Urban,happy,0.0449402146041393,0.026550967246294,0.8092857599258423,0.0101199513301253,0.0567573457956314,0.0098521625623106,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18009551327920065,Sama-sama kita dekatkan diri kepada Allah.,,https://www.instagram.com/p/DZm4FztyVlE/,3920067215403604292,positive,2026-06-16 05:18:23+00:00,0,0,0,0,0.968379098176956,0,,,positive,0.8945969939231873,multilingual,Unknown,love,0.0853872001171112,0.0423112399876117,0.045966874808073,0.065476194024086,0.6947682499885559,0.0323887392878532,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,17951015847179216,Semoga ramai lagi sertai majlis sebegini.,,https://www.instagram.com/p/DZm4FztyVlE/,3920067215403604292,negative,2026-06-16 05:13:58+00:00,0,0,0,0,0.1506233587861061,0,,,negative,0.4979221373796463,multilingual,Unknown,love,0.0309800393879413,0.0679653733968734,0.2388080954551696,0.0419814325869083,0.527646541595459,0.0577608570456504,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,17984337095844275,Indah suasana penuh dengan zikir.,,https://www.instagram.com/p/DZm4FztyVlE/,3920067215403604292,positive,2026-06-16 05:10:46+00:00,0,0,0,0,0.9810149490833282,0,,,positive,0.9367164969444276,multilingual,Unknown,happy,0.0208369717001914,0.027141198515892,0.8279341459274292,0.0090635754168033,0.0806971043348312,0.0172031875699758,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18157112524426743,Moga terus diberkati Allah SWT.,,https://www.instagram.com/p/DZm4FztyVlE/,3920067215403604292,neutral,2026-06-16 05:07:20+00:00,0,0,0,0,0.5,0,,,neutral,0.8633983135223389,english,Mixed/Urban,happy,0.0573648549616336,0.1449830830097198,0.4236840903759002,0.0484902486205101,0.26869997382164,0.0261724889278411,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,17999256953958484,"Nk tanye la, skrg nie banyak org asing bawak basikal dekat jalan2 besa. Ade ape2 tindakan x?",,https://www.instagram.com/p/DVnwLUGEgQc/,3848256290334835740,negative,2026-06-17 04:21:58+00:00,0,0,0,0,0.0458434224128723,0,,,negative,0.8471885919570923,multilingual,Unknown,surprise,0.0195356532931327,0.0247276481240987,0.0140785668045282,0.0327074415981769,0.1004689261317253,0.5128406882286072,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,post,3922258009283823965,"Subhanallah. Indah sungguh pemandangan malam ini.

Ribuan huffaz berhimpun dalam Himpunan Huffaz Negeri Pahang 2026, membawa kalam Allah di dada, doa ibu bapa di belakang mereka dan harapan besar umat di hadapan mereka.

Semoga dari bumi Pahang ini lahir generasi huffaz yang bukan sahaja teguh hafazannya dan tinggi akhlaknya, tetapi turut mampu menyumbang kepada pembangunan negara serta menyinari masa depan ummah di serata dunia.

Insya-Allah.",https://www.instagram.com/p/DZuqODgywld/,,,positive,2026-06-18 13:35:24+00:00,1441,0,23,0,0.9994080007076264,1464,,,positive,0.9980266690254213,malay,Malay/Bumiputera,happy,0.0336457975208759,0.0403386428952217,0.7104628682136536,0.0126768136397004,0.1302306801080703,0.0161309521645307,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18094142657358713,Syabas dan tahniah 👍 YAB Datuk Seri Dr Ahmad Zahid Hamidi ❤️,,https://www.instagram.com/p/DZuqODgywld/,3922258009283823965,positive,2026-06-19 06:58:40+00:00,1,0,0,0,0.8866961330175399,1,,,positive,0.6223204433917999,multilingual,Unknown,love,0.0183311663568019,0.021180672571063,0.1535782814025879,0.0202760696411132,0.442182183265686,0.0755475834012031,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18087837119380676,Indah bila ribuan huffaz berkumpul demi kalam Allah.,,https://www.instagram.com/p/DZuqODgywld/,3922258009283823965,positive,2026-06-19 05:58:53+00:00,0,0,0,0,0.9752527818083764,0,,,positive,0.9175092726945876,multilingual,Unknown,happy,0.0464059896767139,0.053054291754961,0.4479887783527374,0.0226938854902982,0.3791246712207794,0.0276566222310066,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,17853155289696649,Moga anak-anak huffaz ini jadi pemimpin yang berilmu dan berakhlak.,,https://www.instagram.com/p/DZuqODgywld/,3922258009283823965,negative,2026-06-19 05:55:51+00:00,1,0,0,0,0.000499802827835,1,,,negative,0.9983339905738832,malay,Malay/Bumiputera,happy,0.0254792086780071,0.0411630980670452,0.6580763459205627,0.017826983705163,0.1637444049119949,0.0211914479732513,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18066527120513096,"Pemandangan yang cukup membanggakan, syukur.",,https://www.instagram.com/p/DZuqODgywld/,3922258009283823965,positive,2026-06-19 05:51:20+00:00,0,0,0,0,0.9993873476982116,0,,,positive,0.9979578256607056,malay,Malay/Bumiputera,happy,0.0186549220234155,0.0603849999606609,0.7511727809906006,0.0134341893717646,0.0530053041875362,0.0335347466170787,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,17893013286484468,Semoga terus lahir ramai huffaz yang membawa manfaat kepada ummah.,,https://www.instagram.com/p/DZuqODgywld/,3922258009283823965,positive,2026-06-19 05:48:31+00:00,0,0,0,0,0.9994072675704956,0,,,positive,0.9980242252349854,malay,Malay/Bumiputera,happy,0.0265489015728235,0.0347895734012126,0.7047097682952881,0.0159398149698972,0.163761168718338,0.0209955777972936,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18111937160309246,"Alhamdulillah, tenang tengok suasana macam ni.",,https://www.instagram.com/p/DZuqODgywld/,3922258009283823965,positive,2026-06-19 05:45:26+00:00,0,0,0,0,0.901813268661499,0,,,positive,0.6727108955383301,english,Mixed/Urban,happy,0.0449402146041393,0.026550967246294,0.8092857599258423,0.0101199513301253,0.0567573457956314,0.0098521625623106,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,18557600941069747,Semoga usaha murni ini diberkati dan dipermudahkan Allah SWT.,,https://www.instagram.com/p/DZuqODgywld/,3922258009283823965,positive,2026-06-19 05:35:25+00:00,0,0,0,0,0.999400383234024,0,,,positive,0.9980012774467468,malay,Malay/Bumiputera,happy,0.0408596843481063,0.194816917181015,0.5778568387031555,0.021015640348196,0.0985670387744903,0.0280400197952985,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,17975967165055938,Bangga melihat semangat para huffaz dan sokongan masyarakat.,,https://www.instagram.com/p/DZuqODgywld/,3922258009283823965,positive,2026-06-19 05:33:30+00:00,0,0,0,0,0.8918606370687484,0,,,positive,0.6395354568958282,multilingual,Unknown,happy,0.0217111427336931,0.0296936891973018,0.6278142333030701,0.0112139759585261,0.075808934867382,0.0420493930578231,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,17890456104553221,Moga anak-anak huffaz terus berjaya dunia dan akhirat.,,https://www.instagram.com/p/DZuqODgywld/,3922258009283823965,positive,2026-06-19 05:31:48+00:00,0,0,0,0,0.9849516361951828,0,,,positive,0.949838787317276,multilingual,Unknown,happy,0.0155681353062391,0.0381872281432151,0.8761558532714844,0.0084156012162566,0.0350235290825367,0.0117276823148131,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
instagram,comment,17908159161425890,"Alhamdulillah, pemandangan yang cukup menenangkan hati.",,https://www.instagram.com/p/DZuqODgywld/,3922258009283823965,positive,2026-06-19 05:29:34+00:00,0,0,0,0,0.9994039058685302,0,,,positive,0.9980130195617676,malay,Malay/Bumiputera,surprise,0.0120031358674168,0.0625249668955802,0.0990380123257637,0.0225886236876249,0.0300746224820613,0.7157038450241089,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2066290747406704646,"RT @CMShehbaz: Following intensive talks, we are pleased to announce that the Peace Deal between the United States of America and Islamic R…",https://x.com/anwaribrahim/status/2066290747406704646,,,positive,2026-06-14 22:44:38+00:00,56377,16005,6326,12258524,0.9591392457485198,201293,,,positive,0.8637974858283997,english,Mixed/Urban,happy,0.0130542488768696,0.0360505208373069,0.8826833963394165,0.0081632994115352,0.0250914879143238,0.0166462380439043,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2066900060668137697,"1. Saya mengambil maklum pandangan YAB Perdana Menteri bahawa rakyat Johor perlu memilih kepimpinan yang bijak, berprinsip, tidak sombong serta mampu bekerjasama dengan Kerajaan Persekutuan.

2. Suka saya ingatkan YAB Perdana Menteri, pelantikan Menteri Besar dan seluruh Ahli Majlis Mesyuarat Kerajaan Negeri Johor adalah atas perkenan Duli Yang Maha Mulia Sultan Johor.

3. Keputusan BN Johor untuk bertanding di semua 56 kerusi adalah satu keputusan yang sukar untuk diterima oleh YAB PM. Adakah keputusan saya dan kepimpinan BN memilih untuk berprinsip dan mendengar suara majoriti  Bangsa Johor menjadikan saya seorang yang “sombong”? 

4. Kami tidak pernah sombong untuk bekerjasama dan tidak pernah angkuh untuk menerima pandangan atau bantuan. Namun, kami mempunyai prinsip, amanah dan tanggungjawab kepada Institusi Diraja serta kesejahteraan rakyat Johor yang mesti dipelihara.

5. Malah, dalam banyak perkara, Kerajaan Negeri turut membantu melengkapi usaha kementerian-kementerian Persekutuan demi kepentingan rakyat Johor.

6. Setiap tahun, Kerajaan Negeri membantu setiap bilik guru dan sekolah, walaupun urusan pendidikan berada di bawah tanggungjawab Kementerian Pendidikan.

7. Setiap tahun, Kerajaan Negeri turut membantu setiap CIQ, IPD serta kem tentera, walaupun perkara tersebut berada di bawah bidang kuasa Kementerian Dalam Negeri dan Kementerian Pertahanan.

8. Kerajaan Negeri juga membantu setiap hospital, klinik dan kemudahan kesihatan awam, walaupun urusan kesihatan merupakan tanggungjawab Kementerian Kesihatan.

9. Malah, apabila hasil negeri meningkat, Kerajaan Negeri bukan sahaja mengumumkan bantuan khas kewangan kepada penjawat awam negeri, tetapi turut menghargai penjawat awam Persekutuan yang berkhidmat di Johor.

10. Kami berbuat demikian kerana bagi Kerajaan Negeri, yang lebih utama bukanlah kementerian atau kerajaan mana yang bertanggungjawab, tetapi sama ada rakyat Johor mendapat manfaat.

11. Bukanlah niat saya untuk mengungkit atau berbangga dengan perkara ini. Tetapi saya dengan rendah hati ingin bertanya, dalam perkara apakah Kerajaan Negeri Johor dikatakan tidak memberikan kerjasama, tidak menyokong atau tidak sehaluan dengan Kerajaan Persekutuan?",https://x.com/onnhafiz/status/2066900060668137697,,,positive,2026-06-16 15:05:50+00:00,213,67,179,44450,0.9978352785110474,903,,,positive,0.9927842617034912,malay,Malay/Bumiputera,love,0.1420890241861343,0.0258972942829132,0.0393552258610725,0.0756361931562423,0.4123429954051971,0.0348326005041599,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2068181634307015139,"Trend belek buku ambik gambar & post kat social media ni, sebaiknya dikurangkan.

Sama macam dulu2 trend angkut buku rujukan SPM ke mana2 tapi tak baca sangat/soalan dalam tu tak buat sangat pun, last2 SPM pun tak ke mana.

Sebaiknya bab2 mencari ilmu ini ialah atas keperluan kita kerana kita memang tak pernah cukup ilmu, bukan untuk tujuan-tujuan lain.

Sila kecam saya kalau tak setuju 🤣",https://x.com/rafiziramli/status/2068181634307015139,,,negative,2026-06-20 03:58:21+00:00,1068,281,168,175518,0.0004827260971069,3272,,,negative,0.9983909130096436,malay,Malay/Bumiputera,love,0.0917983278632164,0.0250310860574245,0.0255693886429071,0.0314344950020313,0.7493075728416443,0.0247920732945203,Batch 1 — parti/pemimpin,Combined_facebook_instagram_linkedin_threads_tiktok_x_youtu_20260621_104726.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
