Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,Parent_Post_URL,Parent_Post_ID,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,SeedCode,SeedLabel,SeedQuery
facebook,comment,Y29tbWVudDoxNTE3NjE3NTkwNDA2MzQxXzE4MDkyMDA2NDAwNTk5NzU=,Tanding lah semua kerusi... Kerusi plastik ada kerusi kayu ada bahkan kerusi batu paling baik tahan lama... Mereput lah ko kat situ dgn kerusinya..,,negative,2026-06-05 10:41:47+00:00,1,0,0,0,0.1459370657801628,1,,https://www.facebook.com/sinarharian/posts/pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,Wohbom  Hangit,0.0,negative,0.513543114066124,multilingual,Unknown,love,0.2740471065044403,0.0331056267023086,0.059472482651472,0.0274614598602056,0.3081011474132538,0.0262227952480316,,,
facebook,comment,Y29tbWVudDoxNTE3NjE3NTkwNDA2MzQxXzEwMjI4NTQyODY3NTUxMjU=,Tanding semua je. Perasan hebat.,,neutral,2026-06-05 11:43:54+00:00,1,0,2,0,0.5,5,,https://www.facebook.com/sinarharian/posts/pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,Fahad Embargo,0.0,neutral,0.8197344541549683,english,Mixed/Urban,happy,0.0269030071794986,0.0475272946059703,0.3613050878047943,0.0134199680760502,0.1815334111452102,0.1141561716794967,,,
facebook,comment,Y29tbWVudDoxNTE3NjE3NTkwNDA2MzQxXzQ0OTkxNzk3MjAzMjIzMzA=,Pas bertandinglah semua 36 kawasan dun termasuk kawasan dap barulah champion,,neutral,2026-06-05 09:39:59+00:00,1,0,0,0,0.5,1,,https://www.facebook.com/sinarharian/posts/pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,Azman Bin Osman,0.0,neutral,0.7562543749809265,english,Mixed/Urban,no_clear_emotion,0.0086462600156664,0.0089177405461668,0.0305007807910442,0.0067533934488892,0.0337556898593902,0.0272897686809301,,,
facebook,comment,Y29tbWVudDoxNTE3NjE3NTkwNDA2MzQxXzkyOTMwMDEyMzQ2MTIxMg==,PUAK PAS SYIAH PENGHINA SAHABAT NABI,,neutral,2026-06-05 09:14:12+00:00,1,0,0,0,0.5,1,,https://www.facebook.com/sinarharian/posts/pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,Lang Buana,0.0,neutral,0.6693061590194702,english,Mixed/Urban,love,0.0689466819167137,0.0217448007315397,0.0591895431280136,0.0257638599723577,0.6947246193885803,0.0222948808223009,,,
facebook,comment,Y29tbWVudDoxNTE3NjE3NTkwNDA2MzQxXzE1MDgxODM1ODQxMzM0Nzg=,Parti Ajaran Syaitan tidak boleh dipercayai kata TPM mereka ada DNA SYAITAN PENGKHIANAT oleh itu rakyt Malaysia harus humban mereka dalam longkang PRN PRU nanti,,negative,2026-06-05 10:22:43+00:00,1,0,0,0,0.0004904329776763,1,,https://www.facebook.com/sinarharian/posts/pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,Angel St Uriel St,0.0,negative,0.9983652234077454,malay,Malay/Bumiputera,anger,0.4009867310523987,0.1437838673591613,0.0696396380662918,0.032419066876173,0.1543711125850677,0.0352491773664951,,,
facebook,comment,Y29tbWVudDoxNTE3NjE3NTkwNDA2MzQxXzQzNDE0NzAyNjk1MDI0MTM=,,,neutral,2026-06-07 02:49:37+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/sinarharian/posts/pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,Hanifah,0.0,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0,,,
facebook,comment,Y29tbWVudDoxNTE3NjE3NTkwNDA2MzQxXzI3MTI4Nzg1MzYzNDA5MDY1,Jangan lupa letak calon utk lawan DAP...,,negative,2026-06-05 11:16:16+00:00,1,0,0,0,0.1456209272146225,1,,https://www.facebook.com/sinarharian/posts/pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,Mahnom Manaf,0.0,negative,0.5145969092845917,multilingual,Unknown,love,0.0918061435222625,0.0146309342235326,0.0278177205473184,0.0257921088486909,0.4498220384120941,0.0315388962626457,,,
facebook,comment,Y29tbWVudDoxNTE3NjE3NTkwNDA2MzQxXzE0ODQyMjA4ODk2MzYxMDg=,Tanding semua kerusi la Pas kau nk bagi bersatu buat apa,,neutral,2026-06-05 09:36:16+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/sinarharian/posts/pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,pfbid041eQyQhw9mSU8VeeQwPHuJSxtLdXu84VhWe3qjYfm1VSpxiNxweBBSeS2zhW7bhml,Mohd Sayuti Abe Kelate,0.0,neutral,0.7027202248573303,english,Mixed/Urban,surprise,0.0513199865818023,0.1747828722000122,0.0224511884152889,0.0781361609697341,0.2090513110160827,0.2433891296386718,,,
facebook,post,1424853359689246,"#BHnasional Setiausaha Agung DAP, Anthony Loke berkata senarai calon parti itu kini di peringkat akhir dan pengumuman akan dibuat dalam tempoh beberapa hari lagi.",https://www.facebook.com/bhonline/posts/pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,neutral,2026-06-10 06:27:32+00:00,0,0,32,0,0.5,32,96.0,,,,,neutral,0.997283101081848,malay,Malay/Bumiputera,no_clear_emotion,0.0105963265523314,0.0284837819635868,0.0439359061419963,0.0109783792868256,0.0243318732827901,0.0923110172152519,,,
facebook,comment,Y29tbWVudDoxNDI0ODUzMzU5Njg5MjQ2Xzg3MjQwODUxMTk3MDU3Ng==,A’ah..if they win pig farming is coming guys..learn from selangor,,negative,2026-06-10 06:31:17+00:00,4,0,0,0,0.1008691191673278,4,,https://www.facebook.com/bhonline/posts/pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,Putri Rahman,0.0,negative,0.6637696027755737,english,Mixed/Urban,love,0.060091596096754,0.0181071478873491,0.0986871495842933,0.0196537636220455,0.3949256539344787,0.018470698967576,,,
facebook,comment,Y29tbWVudDoxNDI0ODUzMzU5Njg5MjQ2XzE2NTg4MTIyNjU0MTU2NDQ=,"Dap paling kuat bersuara dlm prn n9.

Jaga2 org n9.

Bakal jd penang no2",,neutral,2026-06-10 07:10:34+00:00,3,0,0,0,0.5,3,,https://www.facebook.com/bhonline/posts/pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,Ikhwan Dinie,0.0,neutral,0.7903898358345032,english,Mixed/Urban,love,0.0370387248694896,0.0176885873079299,0.114849142730236,0.0152648976072669,0.5656737685203552,0.0243375524878501,,,
facebook,comment,Y29tbWVudDoxNDI0ODUzMzU5Njg5MjQ2XzE4NjIzNzM1ODc3OTI4OTE=,Semoga melingkup dgn jayanya pakatan haparak.,,neutral,2026-06-11 17:11:25+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/bhonline/posts/pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,Eddy,0.0,neutral,0.7507064938545227,english,Mixed/Urban,happy,0.0330147705972194,0.1510022282600402,0.6672264933586121,0.0123438732698559,0.0844209119677543,0.0249115340411663,,,
facebook,comment,Y29tbWVudDoxNDI0ODUzMzU5Njg5MjQ2XzE0MzQyMjc1MjIwNzY1MDU=,N9 tolak dap.. Kasi 0 dap.,,neutral,2026-06-10 06:53:36+00:00,1,0,0,0,0.5,1,,https://www.facebook.com/bhonline/posts/pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,Pujangga Anggun,0.0,neutral,0.8044878244400024,english,Mixed/Urban,no_clear_emotion,0.0389310233294963,0.0087767951190471,0.0210414100438356,0.0101656690239906,0.0712574794888496,0.0160877890884876,,,
facebook,comment,Y29tbWVudDoxNDI0ODUzMzU5Njg5MjQ2Xzk1MTkxOTcwNzg3Njg1OQ==,"Kesayangan pemandu mabok dan tokey² babi ni..
Tahniah org2 n9..anda bakal dpt kandang baru.  Yihhhhaaaa",,positive,2026-06-10 06:41:17+00:00,1,0,0,0,0.9009929239749908,1,,https://www.facebook.com/bhonline/posts/pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,Mohd Aliph Rosli,0.0,positive,0.6699764132499695,malay,Malay/Bumiputera,love,0.066603198647499,0.0432358235120773,0.0301214847713708,0.0982677116990089,0.6463389992713928,0.0611559115350246,,,
facebook,comment,Y29tbWVudDoxNDI0ODUzMzU5Njg5MjQ2XzE3NDAyODU1MjM2NTEzOTE=,Tolak semua calon pan dap PRN Johor Dan Negeri Sembilan,,positive,2026-06-10 06:58:50+00:00,1,0,0,0,0.9602444589138032,1,,https://www.facebook.com/bhonline/posts/pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,K-rol Bobs,0.0,positive,0.867481529712677,multilingual,Unknown,no_clear_emotion,0.1428104639053344,0.0183970183134078,0.0364921279251575,0.0171060934662818,0.0495137833058834,0.0219882521778345,,,
facebook,comment,Y29tbWVudDoxNDI0ODUzMzU5Njg5MjQ2XzI0MDQwNzg0NzAxMDMzOTM=,bg DAP dan PKR mampus....singkir kan ......😅😅,,positive,2026-06-11 07:04:45+00:00,0,0,0,0,0.8478904202580452,0,,https://www.facebook.com/bhonline/posts/pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,Ijan Rasyidah,0.0,positive,0.4929680675268173,multilingual,Unknown,love,0.0408886522054672,0.0256151389330625,0.110304407775402,0.0160380005836486,0.4327192902565002,0.0203395336866378,,,
facebook,comment,Y29tbWVudDoxNDI0ODUzMzU5Njg5MjQ2XzE1MzMzNjI0NzUxNzM0Mzk=,Bakal MB N9 nih..,,neutral,2026-06-10 09:42:24+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/bhonline/posts/pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,Hanafi Bado,0.0,neutral,0.8709433674812317,english,Mixed/Urban,no_clear_emotion,0.0222108662128448,0.021841712296009,0.0482132285833358,0.0074505913071334,0.1060602515935897,0.0793208107352256,,,
facebook,comment,Y29tbWVudDoxNDI0ODUzMzU5Njg5MjQ2XzE2ODQzNDYwMjYxNDA1MjQ=,UMNO BN AKAN RAMPAS KERUSI DAP,,negative,2026-06-10 07:45:26+00:00,0,0,0,0,0.1143931657075882,0,,https://www.facebook.com/bhonline/posts/pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,Dahlan Mohd,0.0,negative,0.6186894476413727,multilingual,Unknown,love,0.0655978247523307,0.0164425838738679,0.1251757144927978,0.0294522140175104,0.3819520473480224,0.0218156687915325,,,
facebook,comment,Y29tbWVudDoxNDI0ODUzMzU5Njg5MjQ2XzEzODIwMjc4NzczMTQ4NjU=,Negeri sembilan lokasi pilihan ternakan babi....,,neutral,2026-06-10 06:38:52+00:00,1,0,0,0,0.5,1,,https://www.facebook.com/bhonline/posts/pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,pfbid02urYbj1PvbBaMWa5T3CfXBub37RZXGwQ2DqZg4g49CvHsnUtynx8aoy2r3hpY3hHLl,Delta Romeo Charlie,0.0,neutral,0.9977164268493652,malay,Malay/Bumiputera,love,0.0405075587332248,0.0134591776877641,0.0622704550623893,0.0188969541341066,0.5932825803756714,0.0254802573472261,,,
facebook,post,27635290499430437,"PRN JOHOR DAN NEGERI SEMBILAN 
GELANGGANG RAKYAT TENTUKAN KEPIMPINAN

Pembubaran Dun Johor dan Negeri Sembilan secara rasmi membuka lembaran baharu untuk rakyat menilai tawaran daripada pelbagai blok politik. 

Dalam sains politik, persaingan pelbagai penjuru ini bukan sekadar ‘perebutan kuasa’, tetapi satu proses pluralism demokratik yang sihat. 

Setiap blok membawa naratif dan kekuatan tersendiri. BN yang merupakan kubu kuat bagi Johor mempunyai naratif kestabilan, prestasi rekod khidmat dan kesinambungan pembangunan setempat. 

Pakatan Harapan yang memegang  tampuk pemerintahan Negeri Sembilan dilihat kekal relevan mengetengahkan tadbir urus cekap, reformasi lokaliti dan kesinambungan kestabilan bersama dasar pusat. 

Tetapi bagi PN, pilihanraya negeri kali ini menjadi indikator kepada rakyat untuk melihat sejauh mana konflik di antara Bersatu dan PAS mampu diselesaikan oleh pemimpin tertinggi PN. PAS juga masih belum memutuskan untuk bertanding di bawah logo PN atau PAS. 

Kesemua konflik dan cabang ini dinilai oleh rakyat untuk melihat sejauh mana pemimpin parti-parti matang dalam menyelesaikan isu.  

PRN kedua-dua negeri ini juga menjadi satu penanda aras buat Kerajaan Persekutuan, adakah PH masih diterima rakyat atau sebaliknya. Jika sebaliknya, kerajaan pusat perlu bertindak membuat sesuatu untuk menambat semula hati rakyat. 

Apa yang pasti, rakyat tidak mahu tahu apa janji baharu yang bakal ditaburkan, tetapi bagaimanakah pemimpin tertinggi kerajaan mampu mengimplimentasikan janji itu?

#PRNJohor
#PRNNegeriSembilan
#PAS
#PN
#PH #fypchallenge",https://www.facebook.com/groups/6587879991264794/posts/27635290499430437/,negative,2026-06-09 05:35:36+00:00,0,0,17,0,0.0004917204380035,17,51.0,,,,,negative,0.9983609318733216,malay,Malay/Bumiputera,fear,0.0645775645971298,0.3679351806640625,0.2566666603088379,0.0359568633139133,0.0713875666260719,0.0708285719156265,,,
facebook,comment,Y29tbWVudDoyNzYzNTI5MDQ5OTQzMDQzN18yNzYzNTU1Njc3OTQwMzgwOQ==,Semua rakyat Malaysia pilih pemimpin berakhlak dan berbudi kepada rakyat jangan pilih pemimpin gila kuasa jangan sekarang hak untuk memilih salah pilih kelaut dapat salam perpaduan,,negative,2026-06-09 06:05:52+00:00,1,0,0,0,0.0004819571971893,1,,https://www.facebook.com/groups/6587879991264794/posts/27635290499430437/,27635290499430437,Jais Bidin,0.0,negative,0.9983934760093688,malay,Malay/Bumiputera,love,0.1347011625766754,0.0154137872159481,0.0522518530488014,0.0352433621883392,0.6190009117126465,0.0196423977613449,,,
facebook,comment,Y29tbWVudDoyNzYzNTI5MDQ5OTQzMDQzN18yNzYzNTg0MjgzMjcwODUzNw==,PH akan menang kedua2 Dun,,positive,2026-06-09 06:40:04+00:00,2,0,0,0,0.9988038778305052,2,,https://www.facebook.com/groups/6587879991264794/posts/27635290499430437/,27635290499430437,Alex Looi,0.0,positive,0.9960129261016846,malay,Malay/Bumiputera,no_clear_emotion,0.0606738105416297,0.0241459663957357,0.1116570979356765,0.0267147757112979,0.2531988322734833,0.0242565665394067,,,
facebook,comment,Y29tbWVudDoyNzYzNTI5MDQ5OTQzMDQzN18yNzYzNjEyMTYwOTM0NzMyNg==,Ph akan menang 2 negeri ni,,negative,2026-06-09 07:12:53+00:00,4,0,1,0,0.083877620100975,6,,https://www.facebook.com/groups/6587879991264794/posts/27635290499430437/,27635290499430437,Fadzil Salleh,0.0,negative,0.7204079329967499,multilingual,Unknown,no_clear_emotion,0.0451916866004467,0.0254907216876745,0.0866894423961639,0.020598329603672,0.1421264410018921,0.0290207769721746,,,
facebook,comment,Y29tbWVudDoyNzYzNTI5MDQ5OTQzMDQzN18yNzYzNjIxMDQ0MjY3MTc3Ng==,Yaaa.PH.Tetap D HATI...,,neutral,2026-06-09 07:23:42+00:00,3,0,0,0,0.5,3,,https://www.facebook.com/groups/6587879991264794/posts/27635290499430437/,27635290499430437,Dzulkifli Abdul Rahman,0.0,neutral,0.6992104053497314,english,Mixed/Urban,happy,0.0575536079704761,0.0887951403856277,0.457418292760849,0.0223372001200914,0.3022518754005432,0.0209791958332061,,,
facebook,comment,Y29tbWVudDoyNzYzNTI5MDQ5OTQzMDQzN18yNzYzNjM0OTE5OTMyNDU2Nw==,ph pilihan terbaik,,neutral,2026-06-09 07:40:27+00:00,1,0,0,0,0.5,1,,https://www.facebook.com/groups/6587879991264794/posts/27635290499430437/,27635290499430437,Ayie Jly,0.0,neutral,0.7987779378890991,malay,Malay/Bumiputera,love,0.1602498143911361,0.1325130760669708,0.123434379696846,0.1062923297286033,0.1993347108364105,0.1211458593606948,,,
facebook,comment,Y29tbWVudDoyNzYzNTI5MDQ5OTQzMDQzN18yNzYzNjM1MjE5NTk5MDkzNA==,Kalau Salah X dapat tahi sampai dekat otak penuh dgn tahi aje,,negative,2026-06-09 07:40:49+00:00,0,0,0,0,0.09844351708889,0,,https://www.facebook.com/groups/6587879991264794/posts/27635290499430437/,27635290499430437,Zulhisam Halip,0.0,negative,0.6718549430370331,multilingual,Unknown,anger,0.2943013906478882,0.0572025999426841,0.0283252336084842,0.1604517102241516,0.154471069574356,0.0521852858364582,,,
facebook,comment,Y29tbWVudDoyNzYzNTI5MDQ5OTQzMDQzN18yNzYzNjQzNzQ2NTk4MjQwNw==,,,neutral,2026-06-09 07:51:05+00:00,3,0,0,0,0.5,3,,https://www.facebook.com/groups/6587879991264794/posts/27635290499430437/,27635290499430437,Samsiah Samsuri,0.0,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0,,,
facebook,comment,Y29tbWVudDoyNzYzNTI5MDQ5OTQzMDQzN18yNzYzNjQ0NjI3MjY0ODE5Mw==,Humban Bn perdayakan orang melayu untuk sakau  crook mereka jaga kroni saja pmx jaga rakyat,,negative,2026-06-09 07:52:06+00:00,0,0,0,0,0.0005039513111114,0,,https://www.facebook.com/groups/6587879991264794/posts/27635290499430437/,27635290499430437,Dean Utama,0.0,negative,0.9983201622962952,malay,Malay/Bumiputera,love,0.2658744156360626,0.047274425625801,0.0687540918588638,0.0518316589295864,0.4479990899562835,0.0225308518856763,,,
facebook,comment,Y29tbWVudDoyNzYzNTI5MDQ5OTQzMDQzN18yNzYzODI3Mzc4NTc5ODc3NQ==,InshaAllah PH akan dapat kemenangan besar di PRN ni....,,positive,2026-06-09 11:24:06+00:00,1,0,0,0,0.85818932056427,1,,https://www.facebook.com/groups/6587879991264794/posts/27635290499430437/,27635290499430437,Rosli Abd Ghani,0.0,positive,0.5272977352142334,multilingual,Unknown,happy,0.0183266438543796,0.0453295521438121,0.7656750679016113,0.0092465775087475,0.0970372334122657,0.0249248649924993,,,
facebook,comment,Y29tbWVudDoyNzYzNTI5MDQ5OTQzMDQzN18yNzYzOTIyMzYzMjM3MDQ1Nw==,Umno akan bangkit kembali meninggalkan PH nie fakta...betul x,,neutral,2026-06-09 13:03:36+00:00,0,0,2,0,0.5,4,,https://www.facebook.com/groups/6587879991264794/posts/27635290499430437/,27635290499430437,Sharif Jamin,0.0,neutral,0.8448013663291931,english,Mixed/Urban,no_clear_emotion,0.0601690262556076,0.1303441822528839,0.1522765606641769,0.0861784145236015,0.195812240242958,0.148090198636055,,,
facebook,post,10238968772374988,"BERSATU NEGERI SEMBILAN | Sayap Srikandi
10 Jun 2026, Rabu

Lebih kurang 25K-31K ahli Bersatu seluruh Negeri Sembilan, sebahagiannya terdiri daripada ahli-ahli sayap Srikandi. 

PRN Negeri Sembilan kali ini, Sayap Srikandi lebih bersedia. 
.....
Hantaran akaun IG Muskamal Rahman 
#Pilihanraya #negerisembilan #Bersatu #perikatannasional #politik",https://www.facebook.com/fidaiyyin.farasu/posts/pfbid02y28NDh75BTFmKFuaxnSwK3cZw9PfMPon5ay7GTn46h8ps9eysHM7AGhcV855qRZRl,negative,2026-06-10 01:20:18+00:00,0,0,9,0,0.026817637681961,9,27.0,,,,,negative,0.9106078743934632,malay,Malay/Bumiputera,happy,0.0386921763420105,0.1253956854343414,0.6830809712409973,0.0172173548489809,0.0436187013983726,0.0240033809095621,,,
facebook,comment,Y29tbWVudDoxMDIzODk2ODc3MjM3NDk4OF85NTUwMTg2MDc0OTk2MTE=,Jalan terus jgn tunggu lagi cepat Klau pergi minum tu ajak LH kita orang...,,neutral,2026-06-10 23:58:16+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/fidaiyyin.farasu/posts/pfbid02y28NDh75BTFmKFuaxnSwK3cZw9PfMPon5ay7GTn46h8ps9eysHM7AGhcV855qRZRl,pfbid02y28NDh75BTFmKFuaxnSwK3cZw9PfMPon5ay7GTn46h8ps9eysHM7AGhcV855qRZRl,Atan Atan,0.0,neutral,0.7668262124061584,english,Mixed/Urban,love,0.0690005645155906,0.0346782617270946,0.0285695921629667,0.0358490273356437,0.7644875645637512,0.0240996852517128,,,
facebook,comment,Y29tbWVudDoxMDIzODk2ODc3MjM3NDk4OF8yNzM1NDE5MDM5NDE3Nzc2Mw==,Hidup Bersatu..,,neutral,2026-06-10 08:04:26+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/fidaiyyin.farasu/posts/pfbid02y28NDh75BTFmKFuaxnSwK3cZw9PfMPon5ay7GTn46h8ps9eysHM7AGhcV855qRZRl,pfbid02y28NDh75BTFmKFuaxnSwK3cZw9PfMPon5ay7GTn46h8ps9eysHM7AGhcV855qRZRl,Zakey Abd Tamit,0.0,neutral,0.8415277600288391,english,Mixed/Urban,love,0.1714744120836258,0.0424276255071163,0.0757136419415474,0.0284774582833051,0.4862691164016723,0.0201353412121534,,,
facebook,comment,Y29tbWVudDoxMDIzODk2ODc3MjM3NDk4OF8xMDI5MDA3MTQ5NzAzNDg5,Sounds macam Sri Nasikandaq aje🤡🤡🤡🤡,,negative,2026-06-11 09:59:16+00:00,0,0,0,0,0.0514138162136078,0,,https://www.facebook.com/fidaiyyin.farasu/posts/pfbid02y28NDh75BTFmKFuaxnSwK3cZw9PfMPon5ay7GTn46h8ps9eysHM7AGhcV855qRZRl,pfbid02y28NDh75BTFmKFuaxnSwK3cZw9PfMPon5ay7GTn46h8ps9eysHM7AGhcV855qRZRl,Bg Nan,0.0,negative,0.8286206126213074,english,Mixed/Urban,happy,0.0311677400022745,0.0482211075723171,0.4593821167945862,0.0215119086205959,0.358397513628006,0.0269862692803144,,,
